RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePays,DebtToIncomeRatio,CreditDensity,ActualDefault,DefaultProbability,CreditScore,ScoreBand,Decision
0.79487448,62,0,1.233797698,1650.0,6,0,1,0,0.0,0,2035.7662017,0.13303769401330376,0,0.5585224038233214,480,300-500,DECLINE
0.013215652,77,0,0.195025856,4060.0,11,0,1,0,0.0,0,791.80497536,0.18302828618968386,0,0.14132487981815442,539,501-600,MANUAL REVIEW
0.03125625,52,0,0.28314431,5113.0,16,0,1,0,0.0,0,1447.71685703,0.45584045584045585,0,0.2304885558399944,521,501-600,MANUAL REVIEW
0.327194711,38,1,0.317396837,5500.0,13,0,1,1,2.0,2,1745.6826035,0.6161137440758293,0,0.5041935833284925,486,300-500,DECLINE
0.443951605,43,0,0.457095019,7166.0,11,0,2,1,1.0,1,3275.542906154,0.421455938697318,0,0.4497085472277327,492,300-500,DECLINE
0.014836094,58,0,0.417350528,4264.0,4,0,2,0,0.0,0,1779.582651392,0.097323600973236,0,0.1717489865999056,532,501-600,MANUAL REVIEW
0.109849385,41,0,0.602839277,5916.0,9,0,2,0,1.0,0,3566.3971627319997,0.37344398340248963,0,0.2922674854051682,512,501-600,MANUAL REVIEW
0.146065687,63,0,10.0,5400.0,1,0,0,0,0.0,0,54000.0,0.021691973969631236,0,0.1550901066073078,536,501-600,MANUAL REVIEW
0.234510326,23,0,0.143958869,2333.0,2,0,0,0,0.0,0,335.856041377,0.3278688524590164,1,0.3541534824708092,504,501-600,MANUAL REVIEW
0.579772046,42,0,0.482827609,5997.0,10,0,1,0,1.0,0,2895.517171173,0.398406374501992,0,0.5444340884488736,481,300-500,DECLINE
0.216997027,72,0,10.0,5400.0,13,0,1,0,0.0,0,54000.0,0.23593466424682394,0,0.21832733644092137,523,501-600,MANUAL REVIEW
0.058996067,70,0,0.009430997,3180.0,5,0,0,0,0.0,0,29.99057046,0.09416195856873823,0,0.14236274888843706,538,501-600,MANUAL REVIEW
0.352664734,35,0,0.346059449,11000.0,5,0,2,0,1.0,0,3806.6539390000003,0.2762430939226519,0,0.4040113984387803,498,300-500,DECLINE
0.067080488,52,0,0.478336772,6300.0,6,0,2,0,0.0,0,3013.5216636,0.17094017094017094,0,0.2102240566248464,525,501-600,MANUAL REVIEW
0.794554235,52,0,0.332681468,8692.0,8,0,1,0,0.0,0,2891.6673198559997,0.22792022792022792,0,0.5911749513898945,476,300-500,DECLINE
0.001450122,47,0,0.488151185,10000.0,7,0,2,0,0.0,0,4881.51185,0.23255813953488372,0,0.193299468481701,528,501-600,MANUAL REVIEW
0.108493973,43,0,10.0,5400.0,9,0,1,0,5.0,0,54000.0,0.3448275862068965,0,0.28792815267096794,513,501-600,MANUAL REVIEW
0.021349466,39,0,0.091954023,2000.0,3,0,0,0,0.0,0,183.90804599999998,0.13574660633484162,0,0.19990056270401285,527,501-600,MANUAL REVIEW
0.049189039,46,0,10.0,5400.0,9,0,1,0,0.0,0,54000.0,0.30927835051546393,0,0.20942431510862441,525,501-600,MANUAL REVIEW
0.0,32,0,0.538048344,3350.0,3,0,1,0,2.0,0,1802.4619524,0.19867549668874174,0,0.2369969840718711,520,501-600,MANUAL REVIEW
0.027510593,79,0,10.0,5400.0,6,0,1,0,0.0,0,54000.0,0.0966183574879227,0,0.11554727993552825,545,501-600,MANUAL REVIEW
0.054681884,60,1,0.162078756,8100.0,16,0,0,0,1.0,1,1312.8379235999998,0.37122969837587005,0,0.2614880812495951,517,501-600,MANUAL REVIEW
0.119040018,42,0,0.43375481,5456.0,12,0,2,0,0.0,0,2366.56624336,0.4780876494023904,0,0.3037210033750517,511,501-600,MANUAL REVIEW
0.992308876,55,0,2.19502244,2450.0,8,0,3,0,0.0,0,5377.804977999999,0.2099737532808399,0,0.7375400446755578,457,300-500,DECLINE
1.0,50,0,0.431104593,15000.0,11,0,2,1,2.0,1,6466.568894999999,0.3323262839879154,1,0.7171671468158859,460,300-500,DECLINE
0.101018899,52,0,0.234858553,5266.0,11,0,1,0,2.0,0,1236.765140098,0.31339031339031337,0,0.252424034814224,518,501-600,MANUAL REVIEW
0.454220826,78,0,0.873533246,2300.0,7,0,1,0,2.0,0,2009.1264658,0.11456628477905073,0,0.32112332169443797,508,501-600,MANUAL REVIEW
0.531128005,46,0,1.095115681,2333.0,8,0,1,0,2.0,0,2554.904883773,0.274914089347079,0,0.503707494584279,486,300-500,DECLINE
0.057844296,51,0,10.0,5400.0,8,0,1,1,0.0,1,54000.0,0.2346041055718475,0,0.17430941714547327,532,501-600,MANUAL REVIEW
0.9999999,24,98,0.0,1488.0,0,98,0,98,0.0,294,0.0,0.0,0,1.0,300,300-500,DECLINE
0.372853466,32,0,0.081205783,3250.0,3,0,0,0,0.0,0,263.91879475,0.19867549668874174,0,0.3944407722933001,499,300-500,DECLINE
0.381146021,73,0,0.13871155,12060.0,7,0,1,0,0.0,0,1672.861293,0.12477718360071301,0,0.25063375964940166,518,501-600,MANUAL REVIEW
0.0,42,3,0.05365561,11666.0,5,1,0,0,3.0,4,625.94634626,0.199203187250996,0,0.46870710253763626,490,300-500,DECLINE
0.0358056,62,0,0.268891446,7820.0,27,0,1,0,0.0,0,2102.7311077199997,0.5986696230598669,0,0.2427705989204713,519,501-600,MANUAL REVIEW
0.000457448,64,0,0.266348888,11957.0,21,0,2,0,0.0,0,3184.7336538160002,0.445859872611465,0,0.1972279862295001,527,501-600,MANUAL REVIEW
0.011613774,37,0,2.0,5400.0,5,0,0,0,0.0,0,10800.0,0.24875621890547261,0,0.19854566142272154,527,501-600,MANUAL REVIEW
0.001241337,78,0,4.0,5400.0,4,0,0,0,0.0,0,21600.0,0.06546644844517185,0,0.10206479293419618,549,501-600,MANUAL REVIEW
0.70643119,28,2,0.232255915,3000.0,4,0,0,1,0.0,3,696.767745,0.3603603603603604,1,0.7478739914998466,455,300-500,DECLINE
0.019699343,53,0,0.290841965,9750.0,10,0,1,0,3.0,0,2835.70915875,0.27700831024930744,0,0.20326337885272885,526,501-600,MANUAL REVIEW
0.001978771,78,0,1.013231403,3400.0,19,0,2,0,1.0,0,3444.9867702,0.3109656301145663,0,0.1798774717575476,530,501-600,MANUAL REVIEW
0.126879711,43,0,1.256092608,4923.0,16,0,5,0,0.0,0,6183.743909184001,0.6130268199233716,0,0.39058799926518983,499,300-500,DECLINE
0.0,72,0,10.0,5400.0,7,0,1,0,0.0,0,54000.0,0.12704174228675136,0,0.12373355536647974,543,501-600,MANUAL REVIEW
0.032183055,52,0,0.046558126,3500.0,5,0,0,0,0.0,0,162.953441,0.14245014245014245,0,0.1737028952026175,532,501-600,MANUAL REVIEW
0.016486189,76,0,0.170522708,3500.0,10,0,0,0,1.0,0,596.829478,0.1692047377326565,0,0.137160919763478,540,501-600,MANUAL REVIEW
0.658039032,60,0,0.307669233,10000.0,8,0,1,0,0.0,0,3076.69233,0.18561484918793503,0,0.46809609178409045,490,300-500,DECLINE
0.117979534,68,0,0.011349433,20000.0,4,0,0,0,1.0,0,226.98866,0.07827788649706457,0,0.12585008830417738,543,501-600,MANUAL REVIEW
0.026839511,54,0,0.190356714,9166.0,13,0,1,0,2.0,0,1744.809640524,0.3504043126684636,0,0.21061817109019956,525,501-600,MANUAL REVIEW
0.045842965,47,0,2.82112069,927.0,5,0,2,0,2.0,0,2615.1788796299998,0.16611295681063123,0,0.22598555847466884,522,501-600,MANUAL REVIEW
0.878880524,61,1,0.950642674,3889.0,19,0,1,0,1.0,1,3697.049359186,0.43083900226757366,0,0.7655825049701246,452,300-500,DECLINE
0.416989868,62,0,10.0,5400.0,11,0,2,0,0.0,0,54000.0,0.24390243902439024,0,0.3598898190837327,503,501-600,MANUAL REVIEW
0.05024686,57,0,0.246786632,3500.0,4,0,1,0,0.0,0,863.7532120000001,0.0997506234413965,0,0.17607039960028212,531,501-600,MANUAL REVIEW
0.155742213,39,0,10.0,0.0,13,0,0,0,2.0,0,0.0,0.588235294117647,0,0.24978723604143346,518,501-600,MANUAL REVIEW
0.513087465,35,1,10.0,5400.0,3,0,0,0,0.0,1,54000.0,0.16574585635359115,0,0.5233144391391785,484,300-500,DECLINE
0.015625724,78,1,0.011208725,3300.0,11,0,0,0,0.0,1,36.988792499999995,0.18003273322422259,0,0.17822491995027778,531,501-600,MANUAL REVIEW
0.224975791,35,1,0.415152554,8750.0,15,0,3,1,0.0,2,3632.5848475000003,0.8287292817679557,0,0.48305090904547116,489,300-500,DECLINE
0.056250418,30,0,0.523825392,3000.0,7,0,2,0,0.0,0,1571.476176,0.5343511450381679,0,0.3000513968913222,511,501-600,MANUAL REVIEW
0.16495876,56,4,0.201905701,6086.0,9,0,1,4,2.0,8,1228.798096286,0.23017902813299232,0,0.4613385309201931,491,300-500,DECLINE
0.014887222,56,0,0.164786817,12500.0,5,0,1,0,0.0,0,2059.8352125,0.1278772378516624,0,0.147473216444851,537,501-600,MANUAL REVIEW
0.004288762,41,0,0.346665098,8500.0,16,0,2,0,1.0,0,2946.653333,0.6639004149377593,0,0.27290851338057687,515,501-600,MANUAL REVIEW
0.095616441,67,0,0.081833453,8333.0,15,0,0,0,0.0,0,681.918163849,0.2994011976047904,0,0.1826148706132587,530,501-600,MANUAL REVIEW
0.011346227,84,0,0.006997201,5001.0,14,0,0,0,0.0,0,34.993002200999996,0.20864381520119227,0,0.1235588453495135,543,501-600,MANUAL REVIEW
0.065330898,72,0,0.042383047,2500.0,8,0,0,0,0.0,0,105.9576175,0.14519056261343014,0,0.15128044933544715,536,501-600,MANUAL REVIEW
0.269058449,80,0,10.0,5400.0,10,0,2,0,0.0,0,54000.0,0.15847860538827258,0,0.2187084521708643,523,501-600,MANUAL REVIEW
0.275776498,62,0,0.181737392,4500.0,13,0,0,0,0.0,0,817.818264,0.2882483370288248,1,0.27880838194178903,514,501-600,MANUAL REVIEW
0.113617888,63,0,0.119415686,7050.0,8,0,1,0,0.0,0,841.8805863,0.1735357917570499,0,0.18965073410514563,529,501-600,MANUAL REVIEW
0.433504427,35,1,0.432302082,8500.0,12,0,2,0,0.0,1,3674.567697,0.6629834254143646,0,0.5960239748050945,475,300-500,DECLINE
0.066333397,25,0,0.001809955,5524.0,2,0,0,0,0.0,0,9.99819142,0.2469135802469136,0,0.2466477946925611,519,501-600,MANUAL REVIEW
0.0,83,0,0.008377246,7400.0,7,0,0,0,0.0,0,61.991620399999995,0.10590015128593042,0,0.10026564093213994,550,501-600,MANUAL REVIEW
0.048485247,45,0,0.297207761,12677.0,8,0,2,0,3.0,0,3767.702786197,0.2846975088967971,0,0.23700264798421636,520,501-600,MANUAL REVIEW
0.043626719,54,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.08086253369272237,0,0.1612543675976748,534,501-600,MANUAL REVIEW
0.752462377,50,0,10.0,5400.0,2,0,1,0,2.0,0,54000.0,0.060422960725075525,0,0.5512631290825932,481,300-500,DECLINE
0.876301412,56,0,10.0,5400.0,3,0,0,0,0.0,0,54000.0,0.07672634271099744,0,0.5629175486257791,479,300-500,DECLINE
0.496875156,38,2,0.1444548,4291.0,7,0,1,0,0.0,2,619.8555468,0.33175355450236965,0,0.6617779624108762,467,300-500,DECLINE
0.038382443,66,0,0.203229399,7183.0,7,0,1,0,0.0,0,1459.796773017,0.1425661914460285,0,0.15246343894141515,536,501-600,MANUAL REVIEW
0.18910676,64,0,10.0,5400.0,13,0,2,0,0.0,0,54000.0,0.2760084925690021,0,0.2472972092055334,519,501-600,MANUAL REVIEW
0.0,54,0,10.0,5400.0,19,0,4,0,0.0,0,54000.0,0.5121293800539083,0,0.25894506871777817,517,501-600,MANUAL REVIEW
0.038109952,75,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.05163511187607573,0,0.11731031221380323,545,501-600,MANUAL REVIEW
0.860356866,30,1,10.0,5400.0,11,0,1,0,0.0,1,54000.0,0.8396946564885497,0,0.8025112539381551,446,300-500,DECLINE
1.0,33,0,10.0,5400.0,6,0,0,0,3.0,0,54000.0,0.37267080745341613,0,0.7663717624922168,452,300-500,DECLINE
0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,0,1994.66152033,0.6382978723404256,0,0.28433108345923375,513,501-600,MANUAL REVIEW
0.908865822,30,0,0.333065003,4968.0,8,0,1,0,0.0,0,1654.666934904,0.6106870229007634,0,0.7581113085250656,454,300-500,DECLINE
0.029339601,33,0,0.178385729,12500.0,6,0,1,0,1.0,0,2229.8216125,0.37267080745341613,0,0.22658109658332892,522,501-600,MANUAL REVIEW
0.524471835,52,1,0.474310777,6383.0,10,0,1,0,1.0,1,3027.525689591,0.2849002849002849,0,0.5524457451936285,481,300-500,DECLINE
0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0,0,107.98475479199999,0.09596928982725528,0,0.1330377504979879,541,501-600,MANUAL REVIEW
0.9999999,41,0,0.03511236,4983.0,1,1,0,0,1.0,1,174.96488988000002,0.04149377593360996,0,0.7641617293410636,453,300-500,DECLINE
0.049365021,64,0,10.0,5400.0,9,0,2,0,0.0,0,54000.0,0.19108280254777069,0,0.17396148029925457,532,501-600,MANUAL REVIEW
0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0,0,3627.583134394,0.5194805194805194,0,0.6554047779489743,468,300-500,DECLINE
0.010181818,41,1,0.457197644,7300.0,10,0,1,0,2.0,1,3337.5428012,0.41493775933609955,0,0.3085289104700962,510,501-600,MANUAL REVIEW
0.004899755,83,0,0.00279944,5000.0,8,0,0,0,0.0,0,13.9972,0.12102874432677763,0,0.10825010988169458,547,501-600,MANUAL REVIEW
0.0,86,0,0.0,5400.0,4,0,0,0,0.0,0,0.0,0.057887120115774245,0,0.09278505042956425,552,501-600,MANUAL REVIEW
0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0,0,205.87889439999998,0.18099547511312217,0,0.2462795071329344,519,501-600,MANUAL REVIEW
0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0,0,1708.7330112,0.19002375296912113,0,0.18284153817553422,530,501-600,MANUAL REVIEW
0.131347639,62,1,0.391025641,2027.0,10,0,1,0,1.0,1,792.6089743069999,0.22172949002217293,0,0.29994399894901447,511,501-600,MANUAL REVIEW
0.445078459,21,0,9.0,5400.0,1,0,0,0,0.0,0,48600.0,0.24390243902439027,0,0.4447910285341741,493,300-500,DECLINE
0.223796752,68,0,0.42037422,4809.0,13,0,1,0,0.0,0,2021.5796239800002,0.25440313111545987,0,0.24948848825885162,518,501-600,MANUAL REVIEW
0.750419051,45,0,0.679092382,3084.0,6,0,0,0,0.0,0,2094.320906088,0.21352313167259784,0,0.5821823973628991,477,300-500,DECLINE
0.9999999,76,0,0.422161172,1091.0,4,0,0,0,0.0,0,460.57783865199997,0.0676818950930626,0,0.5968521397645952,475,300-500,DECLINE
0.868027407,38,0,1.00979804,5000.0,11,0,1,0,0.0,0,5048.9902,0.5213270142180094,0,0.7221671388548292,459,300-500,DECLINE
0.342368389,47,2,0.427276988,6400.0,9,2,2,0,0.0,4,2734.5727232,0.2990033222591362,1,0.6924123138681577,463,300-500,DECLINE
0.004972919,66,0,10.0,5400.0,7,0,0,0,0.0,0,54000.0,0.1425661914460285,0,0.12645415648129615,542,501-600,MANUAL REVIEW
0.057287378,78,0,0.143705092,3200.0,2,0,1,0,0.0,0,459.8562944,0.03273322422258593,0,0.12725253553313012,542,501-600,MANUAL REVIEW
0.02669927,75,1,0.185925813,6550.0,11,0,1,0,0.0,1,1217.81407515,0.18932874354561102,0,0.1938558536853157,528,501-600,MANUAL REVIEW
0.152415005,38,0,0.390374332,4113.0,4,0,1,0,0.0,0,1605.609627516,0.1895734597156398,0,0.2736199450713496,515,501-600,MANUAL REVIEW
0.339350273,26,0,1.285815102,2833.0,9,0,2,0,0.0,0,3642.714183966,0.989010989010989,0,0.5023487498610366,486,300-500,DECLINE
0.072499778,51,0,0.162810626,3500.0,11,0,1,0,2.0,0,569.8371910000001,0.3225806451612903,0,0.2492394377662996,518,501-600,MANUAL REVIEW
0.9999999,27,0,0.452217364,1600.0,8,0,0,0,1.0,0,723.5477824,0.7920792079207921,0,0.8105339978105671,445,300-500,DECLINE
0.012132524,65,0,5.0,5400.0,4,0,0,0,0.0,0,27000.0,0.08316008316008315,0,0.126099838725903,542,501-600,MANUAL REVIEW
0.026871106,83,0,0.00619876,5000.0,3,0,0,0,0.0,0,30.9938,0.04538577912254161,0,0.10144113102979782,550,501-600,MANUAL REVIEW
0.120906591,59,0,0.005201403,8266.0,2,0,0,0,0.0,0,42.994797198,0.047505938242280284,0,0.16253027344306037,534,501-600,MANUAL REVIEW
0.75114229,66,1,0.558390874,9992.0,11,0,3,0,1.0,1,5579.441613008,0.2240325865580448,0,0.6598774281802221,468,300-500,DECLINE
0.355941046,53,0,0.287841994,6176.0,7,0,2,0,0.0,0,1777.7121549439998,0.19390581717451522,0,0.35241684551805214,504,501-600,MANUAL REVIEW
0.069528956,36,0,0.381011868,1600.0,5,0,0,0,2.0,0,609.6189888,0.2617801047120419,0,0.2559411419204176,517,501-600,MANUAL REVIEW
0.0,91,0,0.0,5400.0,4,0,0,0,0.0,0,0.0,0.05398110661268556,0,0.08593423812867873,555,501-600,MANUAL REVIEW
0.128348827,45,0,0.468832309,3416.0,11,0,2,0,1.0,0,1601.531167544,0.39145907473309605,0,0.3067786686903095,510,501-600,MANUAL REVIEW
1.0,57,1,10.0,5400.0,1,1,0,0,0.0,2,54000.0,0.024937655860349125,1,0.7559515589480527,454,300-500,DECLINE
0.941693772,41,0,0.281309891,12000.0,7,0,1,0,1.0,0,3375.718692,0.2904564315352697,0,0.7071642320707782,461,300-500,DECLINE
0.102314389,50,0,10.0,5400.0,10,0,1,0,0.0,0,54000.0,0.3021148036253776,0,0.223673965091378,523,501-600,MANUAL REVIEW
0.662623786,54,1,0.941571992,4312.0,19,0,1,0,0.0,1,4060.058429504,0.5121293800539083,0,0.6764147871219941,465,300-500,DECLINE
0.364530083,37,0,0.207227989,2600.0,4,0,0,0,0.0,0,538.7927714,0.1990049751243781,0,0.3774151322644738,501,501-600,MANUAL REVIEW
0.416591794,55,0,0.247750173,13000.0,13,0,2,0,2.0,0,3220.7522489999997,0.3412073490813648,0,0.40842572328041,497,300-500,DECLINE
0.0,48,0,0.241925777,4984.0,7,0,1,0,1.0,0,1205.758072568,0.22508038585209003,0,0.1963430963022798,527,501-600,MANUAL REVIEW
0.0,61,0,0.374014398,2916.0,4,0,1,0,0.0,0,1090.6259845680001,0.09070294784580499,0,0.15105396790165454,536,501-600,MANUAL REVIEW
0.002399947,50,0,0.208558288,5000.0,12,0,0,0,2.0,0,1042.79144,0.36253776435045315,0,0.20645321113431397,525,501-600,MANUAL REVIEW
0.219491558,37,0,0.704713674,7700.0,9,0,4,0,0.0,0,5426.295289799999,0.4477611940298507,0,0.39396587976658964,499,300-500,DECLINE
0.136200447,43,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.3065134099616858,0,0.2516672457603945,518,501-600,MANUAL REVIEW
0.532699066,48,1,0.514689207,9700.0,15,0,2,0,2.0,1,4992.4853078999995,0.4823151125401929,0,0.6278169013045716,472,300-500,DECLINE
0.024171811,46,1,0.576745047,5400.0,8,0,1,0,2.0,1,3114.4232537999997,0.274914089347079,0,0.2904068001218608,512,501-600,MANUAL REVIEW
0.544761241,58,0,0.592103062,5976.0,13,0,2,0,1.0,0,3538.407898512,0.31630170316301703,0,0.49266380149901445,487,300-500,DECLINE
0.038177191,63,0,10.0,5400.0,1,0,0,0,0.0,0,54000.0,0.021691973969631236,0,0.1237117491432065,543,501-600,MANUAL REVIEW
0.330836454,43,2,0.041138156,5833.0,4,1,0,1,0.0,4,239.95886394800002,0.1532567049808429,1,0.5315505644889498,483,300-500,DECLINE
0.0,46,0,0.331077564,3841.0,6,0,0,0,0.0,0,1271.668923324,0.20618556701030927,0,0.1799167415842953,530,501-600,MANUAL REVIEW
0.21955776,61,0,0.382402707,12410.0,32,0,1,0,2.0,0,4745.61759387,0.7256235827664399,0,0.37066885486096673,502,501-600,MANUAL REVIEW
0.089735313,58,0,0.340979268,6800.0,17,0,1,0,2.0,0,2318.6590224,0.41362530413625304,0,0.251814220211055,518,501-600,MANUAL REVIEW
0.0,36,0,0.0,5400.0,4,0,0,0,0.0,0,0.0,0.20942408376963348,0,0.19468893342991164,528,501-600,MANUAL REVIEW
0.055203492,29,0,0.646772229,820.0,7,0,0,0,0.0,0,530.35322778,0.578512396694215,0,0.2738423846811471,515,501-600,MANUAL REVIEW
0.043454528,40,0,0.875515561,8000.0,16,0,3,0,1.0,0,7004.124488,0.6926406926406926,0,0.31892594540499686,509,501-600,MANUAL REVIEW
0.022148893,62,0,0.146840149,7531.0,6,0,1,0,0.0,0,1105.853162119,0.13303769401330376,0,0.151965841329995,536,501-600,MANUAL REVIEW
0.0,30,0,0.641474079,1600.0,6,0,1,0,0.0,0,1026.3585263999998,0.4580152671755725,0,0.2515823929065848,518,501-600,MANUAL REVIEW
0.077708395,32,0,0.419516097,5000.0,10,0,1,0,0.0,0,2097.580485,0.6622516556291391,0,0.29709018576871843,511,501-600,MANUAL REVIEW
0.0,53,0,0.53714538,9058.0,9,0,2,0,1.0,0,4865.46285204,0.2493074792243767,0,0.1941657010884861,528,501-600,MANUAL REVIEW
0.263177006,38,0,0.685698524,7250.0,13,0,2,0,2.0,0,4971.314299,0.6161137440758293,0,0.42376710956441344,495,300-500,DECLINE
0.012887966,70,0,0.141314491,7500.0,14,0,1,0,0.0,0,1059.8586825,0.263653483992467,0,0.15817392736878136,535,501-600,MANUAL REVIEW
0.080663245,62,0,10.0,5400.0,20,0,0,0,0.0,0,54000.0,0.44345898004434586,0,0.20794543071163182,525,501-600,MANUAL REVIEW
0.704073982,28,1,0.155201143,4200.0,8,0,0,0,0.0,1,651.8448006000001,0.7207207207207208,0,0.7271932108168468,458,300-500,DECLINE
0.781178754,52,0,0.619047619,6971.0,24,0,2,0,1.0,0,4315.380952049,0.6837606837606838,0,0.7190715778596815,460,300-500,DECLINE
0.115643618,57,0,0.554067971,4854.0,8,0,2,0,2.0,0,2689.4459312340005,0.199501246882793,0,0.2448108484583269,519,501-600,MANUAL REVIEW
0.034434876,53,0,0.181933752,14158.0,9,0,1,0,3.0,0,2575.818060816,0.2493074792243767,0,0.19105163383292925,528,501-600,MANUAL REVIEW
0.13122332,38,0,0.221244601,6250.0,13,0,1,0,2.0,0,1382.77875625,0.6161137440758293,0,0.33129900209888963,507,501-600,MANUAL REVIEW
0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0,0,1915.61840082,0.25477707006369427,0,0.18021683426902088,530,501-600,MANUAL REVIEW
0.062053718,53,0,0.292309954,6800.0,8,0,1,0,0.0,0,1987.7076871999998,0.22160664819944598,0,0.19818760146337466,527,501-600,MANUAL REVIEW
0.15437343,62,0,0.343269765,5400.0,9,0,1,0,0.0,0,1853.656731,0.19955654101995565,0,0.21766091386297406,524,501-600,MANUAL REVIEW
0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0,0,2.9996240000000003,0.18140589569160998,0,0.14170021547472803,539,501-600,MANUAL REVIEW
0.266268486,64,0,0.36900574,5400.0,8,0,1,0,0.0,0,1992.630996,0.16985138004246284,0,0.255733113134785,517,501-600,MANUAL REVIEW
0.003762302,45,0,0.003749531,8000.0,13,0,0,0,0.0,0,29.996248,0.4626334519572953,0,0.2029235096131185,526,501-600,MANUAL REVIEW
0.945561288,59,0,0.553927681,3207.0,6,0,2,0,0.0,0,1776.446072967,0.14251781472684086,0,0.6775061121516921,465,300-500,DECLINE
1.0,39,1,0.204243078,2780.0,11,0,0,0,1.0,1,567.79575684,0.4977375565610859,1,0.8347291234683835,440,300-500,DECLINE
0.030042729,68,0,0.285714286,2225.0,11,0,1,0,0.0,0,635.71428635,0.21526418786692758,0,0.17135137990247837,532,501-600,MANUAL REVIEW
0.516224099,66,0,0.30117291,18500.0,13,0,3,0,0.0,0,5571.698835,0.26476578411405294,0,0.39654334147411124,499,300-500,DECLINE
0.014786925,76,0,0.0223398,1700.0,21,0,0,0,0.0,0,37.97766,0.3553299492385787,0,0.1724884202791268,532,501-600,MANUAL REVIEW
0.038530515,27,0,10.0,1.0,9,0,1,0,0.0,0,10.0,0.8910891089108911,0,0.22689149120418683,522,501-600,MANUAL REVIEW
0.9999999,51,0,0.012395042,2500.0,1,0,0,0,0.0,0,30.987605000000002,0.029325513196480937,0,0.6734159591638642,466,300-500,DECLINE
0.196452998,44,0,0.346107544,4983.0,8,0,2,0,0.0,0,1724.653891752,0.2952029520295203,0,0.3130155474204679,509,501-600,MANUAL REVIEW
0.047309019,52,0,0.197480252,10000.0,8,0,1,0,2.0,0,1974.80252,0.22792022792022792,0,0.1998915642125636,527,501-600,MANUAL REVIEW
0.96007984,24,0,10.0,5400.0,2,1,0,1,0.0,2,54000.0,0.28169014084507044,0,0.7614567191231775,453,300-500,DECLINE
0.417082841,54,0,0.517442359,11666.0,15,0,2,0,3.0,0,6036.482560094,0.40431266846361186,0,0.4457843365012454,493,300-500,DECLINE
0.040951854,70,0,10.0,5400.0,7,0,0,0,0.0,0,54000.0,0.1318267419962335,0,0.12856172794242823,542,501-600,MANUAL REVIEW
0.013331852,76,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.050761421319796954,0,0.10955429711309318,547,501-600,MANUAL REVIEW
0.328228194,80,0,0.379690949,7700.0,13,0,3,0,1.0,0,2923.6203073,0.20602218700475436,0,0.2929852708889087,512,501-600,MANUAL REVIEW
0.022783867,62,0,0.425762373,6000.0,10,0,2,0,0.0,0,2554.574238,0.22172949002217293,0,0.18330677113477156,530,501-600,MANUAL REVIEW
0.568660996,66,1,0.372477731,5500.0,7,0,1,0,0.0,1,2048.6275204999997,0.1425661914460285,0,0.4909712268903183,488,300-500,DECLINE
0.508632301,43,0,0.217869665,8270.0,7,0,2,0,2.0,0,1801.7821295499998,0.2681992337164751,0,0.49811812920632526,487,300-500,DECLINE
0.815059962,53,0,10.0,5400.0,11,0,1,0,0.0,0,54000.0,0.3047091412742382,0,0.6137067281760585,473,300-500,DECLINE
0.212049914,56,0,10.0,5400.0,10,0,2,0,0.0,0,54000.0,0.2557544757033248,0,0.2699124872611338,515,501-600,MANUAL REVIEW
0.007938913,61,0,0.000749813,4000.0,7,0,0,0,0.0,0,2.999252,0.15873015873015872,0,0.15058510536046954,537,501-600,MANUAL REVIEW
0.0,62,0,2.0,5400.0,3,0,0,0,0.0,0,10800.0,0.06651884700665188,0,0.12826350658919902,542,501-600,MANUAL REVIEW
0.024200783,68,0,10.0,5400.0,6,0,1,0,0.0,0,54000.0,0.11741682974559686,0,0.1351593181390177,540,501-600,MANUAL REVIEW
0.060318392,53,0,0.252697635,13066.0,10,0,2,0,0.0,0,3301.7472989099997,0.27700831024930744,0,0.20219509721057463,526,501-600,MANUAL REVIEW
